date,rank,lw,artist,label,total,change,album_sales,tea,sea,movement,post,halftime,album
2/11/2022,25,23,JUICE WRLD,GRADE A/INTERSCOPE,18093,0.01,468,51,17575,-2,0,0,GOODBYE &amp; GOOD RIDDANCE
2/11/2022,26,24,POST MALONE,REPUBLIC,17677,0.0,925,182,16570,-2,0,0,HOLLYWOOD'S BLEEDING
2/11/2022,27,27,LUKE COMBS,RIVER HOUSE/COLUMBIA NASHVILLE,16948,-0.01,522,321,16106,0,0,0,WHAT YOU SEE IS WHAT YOU GET
2/11/2022,28,18,WALKER HAYES,MONUMENT,16922,-0.13,3163,1176,12583,-10,0,0,COUNTRY STUFF THE ALBUM
2/11/2022,29,29,JUICE WRLD,GRADE A/INTERSCOPE,16747,0.01,287,64,16395,0,0,0,LEGENDS NEVER DIE
2/11/2022,30,30,JUSTIN BIEBER,RBMG/DEF JAM,16697,0.04,761,515,15421,0,0,0,JUSTICE
2/11/2022,31,34,DUA LIPA,WARNER,16293,0.05,757,411,15125,3,0,0,FUTURE NOSTALGIA
2/11/2022,32,28,ROD WAVE,ALAMO/SME,15969,-0.05,25,29,15915,-4,0,0,SOULFLY
2/11/2022,33,33,BAD BUNNY,RIMAS,15585,0.0,44,42,15499,0,0,0,YHLQMDLG
2/11/2022,34,25,SUMMER WALKER,LVRN/INTERSCOPE,15233,-0.14,170,61,15001,-9,0,0,STILL OVER IT
2/11/2022,35,31,QUEEN,HOLLYWOOD,15213,-0.03,2542,432,12239,-4,0,0,GREATEST HITS 1
2/11/2022,36,36,KENDRICK LAMAR,TDE/AFTERMATH/INTERSCOPE,15092,-0.02,3066,53,11972,0,0,1,GOOD KID M.A.A.D CITY
2/11/2022,37,38,JUICE WRLD,GRADE A/INTERSCOPE,14467,-0.05,536,9,13923,1,0,0,DEATH RACE FOR LOVE
2/11/2022,38,35,KANYE WEST,G.O.O.D./DEF JAM,14454,-0.06,72,103,14278,-3,0,0,DONDA
2/11/2022,39,43,HAMILTON,UPTOWN/ATLANTIC,14274,0.0,924,98,13252,4,0,0,ORIGINAL BROADWAY CAST
2/11/2022,40,32,SNIPER GANG,SNIPER GANG/ATLANTIC,14247,-0.09,16,143,14088,-8,0,0,SNIPER GANG PRESENTS SYKO BOB &amp; SNAPKATT: NIGHTMARE BABIES
2/11/2022,41,40,LUKE COMBS,RIVER HOUSE/COLUMBIA NASHVILLE,14036,-0.05,747,187,13103,-1,0,0,THIS ONE'S FOR YOU
2/11/2022,42,47,ELTON JOHN,ISLAND,14007,0.03,1831,588,11589,5,0,0,DIAMONDS
2/11/2022,43,41,MONEYBAGG YO,CMG/N-LESS/INTERSCOPE,13862,-0.06,13,71,13778,-2,0,0,A GANGSTA'S PAIN
2/11/2022,44,44,GLASS ANIMALS,POLYDOR/REPUBLIC,13855,-0.02,365,374,13116,0,0,0,DREAMLAND
2/11/2022,45,46,NARDO WICK,FLAWLESS/RCA,13625,-0.01,32,63,13531,1,0,0,WHO IS NARDO WICK?
2/11/2022,46,42,TAYLOR SWIFT,REPUBLIC,13563,-0.05,3103,77,10382,-4,0,0,FOLKLORE
2/11/2022,47,49,BRUNO MARS,AFTERMATH/ATLANTIC,13495,0.03,2470,411,10614,2,0,0,AN EVENING WITH SILK SONIC
2/11/2022,48,48,LIL UZI VERT,GENERATION NOW/ATLANTIC,13080,0.0,9,28,13043,0,0,0,LUV IS RAGE 2
2/11/2022,49,50,BABY KEEM,PGLANG/COLUMBIA,12850,-0.01,13,35,12802,1,0,0,THE MELODIC BLUE
2/11/2022,50,14,NLE CHOPPA,WARNER,12679,-0.42,103,60,12516,-36,0,0,ME VS. ME
2/18/2022,1,1,ENCANTO,WALT DISNEY,100118,-0.1,13073,2366,84679,0,1,0,SOUNDTRACK
2/18/2022,2,2,GUNNA,YOUNG STONER LIFE/ELEKTRA,45685,-0.01,29,25,45631,0,1,0,DS4EVER
2/18/2022,3,4,MORGAN WALLEN,BIG LOUD/REPUBLIC,43400,0.1,1810,755,40835,1,1,0,DANGEROUS: THE DOUBLE ALBUM
2/18/2022,4,6,DRAKE,OVO/REPUBLIC,34151,0.03,91,159,33901,2,1,0,CERTIFIED LOVER BOY
2/18/2022,5,7,THE WEEKND,XO/REPUBLIC,33403,0.03,1633,495,31275,2,1,0,THE HIGHLIGHTS
2/18/2022,6,8,DOJA CAT,KEMOSABE/RCA,32082,0.04,622,512,30948,2,1,0,PLANET HER
2/18/2022,7,7,EMINEM,SHADY/AFTERMATH/INTERSCOPE,30635,0.0,1350,3611,25674,0,1,1,CURTAIN CALL
2/18/2022,8,8,DR. DRE,AFTERMATH/INTERSCOPE,30274,0.0,3639,5101,21534,0,1,1,DR. DRE 2001
2/18/2022,9,10,ADELE,COLUMBIA,30201,-0.02,10858,700,18643,1,1,0,30
2/18/2022,10,12,OLIVIA RODRIGO,GEFFEN,29535,0.04,4090,248,25197,2,1,0,SOUR
2/18/2022,11,22,ED SHEERAN,ATLANTIC,29067,0.54,3196,2122,23750,11,1,0,=
2/18/2022,12,5,THE WEEKND,XO/REPUBLIC,28090,-0.16,3081,322,24687,-7,1,0,DAWN FM
2/18/2022,13,9,YOUNGBOY NEVER BROKE AGAIN,NEVER BROKE AGAIN/ATLANTIC,26102,-0.15,70,42,25990,-4,1,0,COLORS
2/18/2022,14,14,MARY J. BLIGE,MARY JANE PRODUCTIONS,25809,0.0,15012,945,9853,0,1,1,GOOD MORNING GORGEOUS
2/18/2022,15,13,TAYLOR SWIFT,REPUBLIC,24045,-0.01,4514,237,19294,-2,1,0,RED (TAYLOR'S VERSION)
2/18/2022,16,16,JUICE WRLD,GRADE A/INTERSCOPE,22691,0.07,76,113,22502,0,1,0,FIGHTING DEMONS
2/18/2022,17,15,POLO G,COLUMBIA,21418,-0.01,12,49,21358,-2,1,0,HALL OF FAME
2/18/2022,18,19,LIL BABY,QUALITY CONTROL/MOTOWN,20953,0.08,54,47,20852,1,1,0,MY TURN
2/18/2022,19,18,THE KID LAROI,COLUMBIA,20292,0.03,28,269,19995,-1,1,0,F*CK LOVE
2/18/2022,20,38,KANYE WEST,G.O.O.D./DEF JAM,20159,0.39,4930,103,15126,18,1,0,DONDA
2/18/2022,21,36,KENDRICK LAMAR,TDE/AFTERMATH/INTERSCOPE,19986,0.32,3527,246,16213,15,1,1,GOOD KID M.A.A.D CITY
2/18/2022,22,23,BILLIE EILISH,DARKROOM/INTERSCOPE,19884,0.07,3722,163,16000,1,1,0,HAPPIER THAN EVER
2/18/2022,23,21,LIL NAS X,COLUMBIA,19631,0.03,118,549,18965,-2,1,0,MONTERO
2/18/2022,24,24,2PAC,DEATH ROW/INTERSCOPE,19303,0.0,1866,1701,15736,0,1,0,GREATEST HITS
2/18/2022,25,17,FLEETWOOD MAC,WARNER,19295,-0.09,8742,326,10227,-8,1,0,RUMOURS
2/18/2022,26,33,BAD BUNNY,RIMAS,18851,0.21,63,53,18735,7,1,0,YHLQMDLG
2/18/2022,27,24,POP SMOKE,VICTOR VICTOR/REPUBLIC,18614,0.02,267,93,18253,-3,1,0,SHOOT FOR THE STARS AIM FOR THE MOON
2/18/2022,28,28,EDDIE VEDDER,REPUBLIC,18389,0.0,16020,266,2103,0,1,0,EARTHLING
2/18/2022,29,26,POST MALONE,REPUBLIC,18252,0.03,917,188,17147,-3,1,0,HOLLYWOOD'S BLEEDING
2/18/2022,30,25,JUICE WRLD,GRADE A/INTERSCOPE,17973,-0.01,398,52,17523,-5,1,0,GOODBYE &amp; GOOD RIDDANCE
2/18/2022,31,30,JUSTIN BIEBER,RBMG/DEF JAM,17495,0.05,858,616,16021,-1,1,0,JUSTICE
2/18/2022,32,27,LUKE COMBS,RIVER HOUSE/COLUMBIA NASHVILLE,17484,0.03,697,350,16437,-5,1,0,WHAT YOU SEE IS WHAT YOU GET
2/18/2022,33,33,SPOON,MATADOR,17242,0.0,14674,159,2410,0,1,0,LUCIFER ON THE SOFA
2/18/2022,34,31,DUA LIPA,WARNER,17120,0.05,600,390,16131,-3,1,0,FUTURE NOSTALGIA
2/18/2022,35,3,YO GOTTI,CMG/INEVITABLE II/EPIC,16999,-0.61,134,151,16714,-32,1,0,CM10: FREE GAME
2/18/2022,36,29,JUICE WRLD,GRADE A/INTERSCOPE,16764,0.0,219,63,16481,-7,1,0,LEGENDS NEVER DIE
2/18/2022,37,37,KENDRICK LAMAR,TDE/INTERSCOPE,15959,0.0,1576,222,14161,0,1,1,DAMN.
2/18/2022,38,32,ROD WAVE,ALAMO/SME,15921,0.0,19,30,15872,-6,1,0,SOULFLY
2/18/2022,39,35,QUEEN,HOLLYWOOD,15853,0.04,2815,437,12600,-4,1,0,GREATEST HITS 1
2/18/2022,40,28,WALKER HAYES,MONUMENT,15709,-0.07,2626,1050,12033,-12,1,0,COUNTRY STUFF THE ALBUM
2/18/2022,41,41,JAZMINE SULLIVAN,RCA,14977,0.0,942,376,13660,0,1,0,HEAUX TALES
2/18/2022,42,42,ELTON JOHN,ISLAND,14793,0.06,2059,614,12119,0,1,0,DIAMONDS
2/18/2022,43,45,NARDO WICK,FLAWLESS/RCA,14755,0.08,9,57,14689,2,1,0,WHO IS NARDO WICK?
2/18/2022,44,47,BRUNO MARS,AFTERMATH/ATLANTIC,14689,0.09,2874,466,11350,3,1,0,AN EVENING WITH SILK SONIC
2/18/2022,45,34,SUMMER WALKER,LVRN/INTERSCOPE,14655,-0.04,182,46,14426,-11,1,0,STILL OVER IT
2/18/2022,46,39,HAMILTON,UPTOWN/ATLANTIC,14572,0.02,979,94,13499,-7,1,0,ORIGINAL BROADWAY CAST
2/18/2022,47,47,BAD BUNNY,RIMAS,14519,0.0,55,53,14410,0,1,0,EL ULTIMO TOUR DEL MUNDO
2/18/2022,48,41,LUKE COMBS,RIVER HOUSE/COLUMBIA NASHVILLE,14517,0.03,728,183,13605,-7,1,0,THIS ONE'S FOR YOU
2/18/2022,49,43,MONEYBAGG YO,CMG/N-LESS/INTERSCOPE,14336,0.03,14,70,14252,-6,1,0,A GANGSTA'S PAIN
2/18/2022,50,37,JUICE WRLD,GRADE A/INTERSCOPE,14035,-0.03,176,30,13829,-13,1,0,DEATH RACE FOR LOVE
2/10/2023,1,2,SZA,TDE/RCA (SME),98754,0.0,586,498,97671,1,0,0,SOS
2/10/2023,2,3,TAYLOR SWIFT,REPUBLIC (UMG),58650,-0.13,12588,820,45241,1,0,0,MIDNIGHTS
2/10/2023,3,1,TOMORROW X TOGETHER,BIGHIT/IMPERIAL/REPUBLIC (UMG),49398,-0.69,44766,76,4556,-2,0,0,THE NAME CHAPTER: TEMPTATION
2/10/2023,4,4,METRO BOOMIN,BOOMINATI/REPUBLIC (UMG),45056,-0.03,566,337,44153,0,0,0,HEROES &amp; VILLAINS
2/10/2023,5,6,MORGAN WALLEN,BIG LOUD/REPUBLIC (UMG),44206,0.07,1084,443,42679,1,0,0,DANGEROUS: THE DOUBLE ALBUM
2/10/2023,6,7,BAD BUNNY,RIMAS (THE ORCHARD),44129,0.14,1199,293,42637,1,0,0,UN VERANO SIN TI
2/10/2023,7,46,THE WEEKND,XO/REPUBLIC (UMG),43896,1.97,698,436,42762,39,0,0,THE HIGHLIGHTS
2/10/2023,8,5,DRAKE,OVO/REPUBLIC (UMG),42749,-0.02,279,180,42291,-3,0,0,HER LOSS
2/10/2023,9,13,HARRY STYLES,COLUMBIA (SME),37739,0.54,9900,1075,26765,4,0,0,HARRY'S HOUSE
2/10/2023,10,10,SHANIA TWAIN,REPUBLIC (UMG),37238,0.0,33282,445,3511,0,0,0,QUEEN OF ME
2/10/2023,11,27,BEYONCE,PARKWOOD/COLUMBIA (SME),36469,1.31,4829,8598,23042,16,0,0,RENAISSANCE
2/10/2023,12,10,ZACH BRYAN,WARNER (WMG),31007,0.02,1645,475,28887,-2,0,0,AMERICAN HEARTBREAK
2/10/2023,13,12,LIL BABY,QUALITY CONTROL/MOTOWN (UMG),26783,0.0,57,59,26667,-1,0,0,IT'S ONLY ME
2/10/2023,14,8,SAM SMITH,CAPITOL (UMG),23335,-0.38,3350,1434,18551,-6,0,0,GLORIA
2/10/2023,15,11,HARDY,BIG LOUD (STEM),20882,-0.23,3172,687,17023,-4,0,0,THE MOCKINGBIRD &amp; THE CROW
2/10/2023,16,17,FUTURE,FREEBANDZ/EPIC (SME),20122,0.05,181,61,19880,1,0,0,I NEVER LIKED YOU
2/10/2023,17,18,BAILEY ZIMMERMAN,WARNER NASHVILLE (WMG),19655,0.04,862,460,18333,1,0,0,LEAVE THE LIGHT ON
2/10/2023,18,19,LUKE COMBS,RIVER HOUSE/COLUMBIA NASHVILLE (SME),19487,0.05,1359,642,17486,1,0,0,GROWIN' UP
2/10/2023,19,16,ELTON JOHN,ISLAND (UMG),19440,0.0,960,593,17887,-3,0,0,DIAMONDS
2/10/2023,20,20,DRAKE,OVO/REPUBLIC (UMG),18767,0.05,46,35,18687,0,0,0,CERTIFIED LOVER BOY
2/10/2023,21,22,LIL BABY,QUALITY CONTROL/MOTOWN (UMG),18441,0.05,40,27,18374,1,0,0,MY TURN
2/10/2023,22,25,SZA,TDE/RCA (SME),18204,0.13,3097,28,15079,3,0,0,CTRL
2/10/2023,23,23,OLIVIA RODRIGO,GEFFEN (UMG),18204,0.08,2597,95,15512,0,0,0,SOUR
2/10/2023,24,24,TAYLOR SWIFT,REPUBLIC (UMG),16694,0.04,4122,79,12494,0,0,0,FOLKLORE
2/10/2023,25,44,TAYLOR SWIFT,REPUBLIC (UMG),16582,0.22,4843,89,11650,19,0,0,RED (TAYLOR'S VERSION)
2/10/2023,26,26,TAYLOR SWIFT,REPUBLIC (UMG),16252,0.02,2932,96,13224,0,0,0,LOVER
2/10/2023,27,29,POST MALONE,REPUBLIC (UMG),15967,0.06,138,145,15685,2,0,0,HOLLYWOOD'S BLEEDING
2/10/2023,28,31,MORGAN WALLEN,BIG LOUD (STEM),15668,0.05,858,208,14603,3,0,0,IF I KNOW ME
2/10/2023,29,35,KENDRICK LAMAR,TDE/AFTERMATH/INTERSCOPE (UMG),15389,0.06,1649,35,13705,6,0,0,GOOD KID M.A.A.D CITY
2/10/2023,30,34,LUKE COMBS,RIVER HOUSE/COLUMBIA NASHVILLE (SME),15287,0.05,645,185,14456,4,0,0,THIS ONE'S FOR YOU
2/10/2023,31,36,FLEETWOOD MAC,WARNER (WMG),15237,0.06,3946,349,10942,5,0,0,RUMOURS
2/10/2023,32,30,JUICE WRLD,GRADE A/INTERSCOPE (UMG),15123,0.01,301,33,14789,-2,0,0,GOODBYE &amp; GOOD RIDDANCE
2/10/2023,33,33,TAYLOR SWIFT,BIG MACHINE/BMLG (UMG),15015,0.02,406,176,14433,0,0,0,1989
2/10/2023,34,48,KENDRICK LAMAR,TDE/AFTERMATH/INTERSCOPE (UMG),14980,0.12,440,45,14496,14,0,0,DAMN.
2/10/2023,35,9,LIL YACHTY,QUALITY CONTROL/MOTOWN (UMG),14957,-0.59,2798,29,12130,-26,0,0,LET'S START HERE.
2/10/2023,36,32,QUEEN,HOLLYWOOD (UMG),14849,0.01,2314,341,12194,-4,0,0,GREATEST HITS 1
2/10/2023,37,39,NICKI MINAJ,REPUBLIC (UMG),14796,0.04,316,305,14175,2,0,0,QUEEN RADIO: VOLUME 1
2/10/2023,38,38,EMINEM,SHADY/AFTERMATH/INTERSCOPE (UMG),14755,0.03,313,180,14263,0,0,0,CURTAIN CALL 2
2/10/2023,39,42,LUKE COMBS,RIVER HOUSE/COLUMBIA NASHVILLE (SME),14291,0.04,421,198,13672,3,0,0,WHAT YOU SEE IS WHAT YOU GET
2/10/2023,40,40,EMINEM,SHADY/AFTERMATH/INTERSCOPE (UMG),14218,0.01,286,221,13712,0,0,0,CURTAIN CALL
2/10/2023,41,43,DRAKE,YMCMB/REPUBLIC (UMG),14058,0.03,152,41,13865,2,0,0,TAKE CARE
2/10/2023,42,41,J. COLE,INTERSCOPE (UMG),13910,0.01,36,23,13851,-1,0,0,2014 FOREST HILLS DRIVE
2/10/2023,43,49,DRAKE,YMCMB/REPUBLIC (UMG),13904,0.04,41,38,13825,6,0,0,SCORPION
2/10/2023,44,47,DOJA CAT,KEMOSABE/RCA (SME),13884,0.04,365,93,13426,3,0,0,PLANET HER
2/10/2023,45,45,KENDRICK LAMAR,PGLANG/TDE/AFTERMATH/INTERSCOPE (UMG),13822,0.0,1504,65,12254,0,0,0,MR. MORALE &amp; THE BIG STEPPERS
2/10/2023,46,50,LIL DURK,ALAMO (SME),13393,0.02,8,39,13346,4,0,0,7220
2/10/2023,47,45,ROD WAVE,ALAMO (SME),13356,-0.01,15,19,13322,-2,0,0,BEAUTIFUL MIND
2/10/2023,48,48,HARRY STYLES,COLUMBIA (SME),13136,0.0,2469,315,10353,0,0,0,FINE LINE
2/10/2023,49,49,POP SMOKE,VICTOR VICTOR/REPUBLIC (UMG),13136,0.0,34,39,13063,0,0,0,SHOOT FOR THE STARS AIM FOR THE MOON
2/10/2023,50,50,CREEDENCE CLEARWATER REVIVAL,FANTASY (UMG),12960,0.0,2310,243,10407,0,0,0,CHRONICLE: THE 20 GREATEST HITS
2/17/2023,1,1,SZA,TDE/RCA (SME),93329,-0.05,599,508,92222,0,1,0,SOS
2/17/2023,2,2,TAYLOR SWIFT,REPUBLIC (UMG),57573,-0.02,14812,773,41988,0,1,0,MIDNIGHTS
2/17/2023,3,3,PARAMORE,ATLANTIC (WMG),54716,0.0,37244,196,17276,0,1,0,THIS IS WHY
2/17/2023,4,7,THE WEEKND,XO/REPUBLIC (UMG),43390,-0.01,788,398,42204,3,1,0,THE HIGHLIGHTS
2/17/2023,5,5,MORGAN WALLEN,BIG LOUD/REPUBLIC (UMG),43058,-0.03,1296,452,41311,0,1,0,DANGEROUS: THE DOUBLE ALBUM
2/17/2023,6,6,BAD BUNNY,RIMAS (THE ORCHARD),42814,-0.03,1140,195,41480,0,1,0,UN VERANO SIN TI
2/17/2023,7,4,METRO BOOMIN,BOOMINATI/REPUBLIC (UMG),42606,-0.05,504,328,41774,-3,1,0,HEROES &amp; VILLAINS
2/17/2023,8,8,DRAKE,OVO/REPUBLIC (UMG),39961,-0.07,225,153,39583,0,1,0,HER LOSS
2/17/2023,9,9,RIHANNA,WESTBURY ROAD/ROC NATION/DEF JAM (UMG),36638,0.0,5593,613,30432,0,1,1,ANTI
2/17/2023,10,9,HARRY STYLES,COLUMBIA (SME),32953,-0.13,9433,490,23030,-1,1,0,HARRY'S HOUSE
2/17/2023,11,3,TOMORROW X TOGETHER,BIGHIT/IMPERIAL/REPUBLIC (UMG),30056,-0.39,26543,37,3477,-8,1,0,THE NAME CHAPTER: TEMPTATION
2/17/2023,12,12,ZACH BRYAN,WARNER (WMG),28947,-0.07,1036,426,27484,0,1,0,AMERICAN HEARTBREAK
2/17/2023,13,11,BEYONCE,PARKWOOD/COLUMBIA (SME),28831,-0.21,4008,979,23843,-2,1,0,RENAISSANCE
2/17/2023,14,14,PIERCE THE VEIL,FEARLESS (UMG),27700,0.0,18086,108,9506,0,1,0,THE JAWS OF LIFE
2/17/2023,15,13,LIL BABY,QUALITY CONTROL/MOTOWN (UMG),26361,-0.02,70,57,26235,-2,1,0,IT'S ONLY ME
2/17/2023,16,16,RIHANNA,WESTBURY ROAD/ROC NATION/DEF JAM (UMG),25916,0.0,2540,1794,21582,0,1,1,GOOD GIRL GONE BAD
2/17/2023,17,16,FUTURE,FREEBANDZ/EPIC (SME),20725,0.03,224,53,20448,-1,1,0,I NEVER LIKED YOU
2/17/2023,18,19,ELTON JOHN,ISLAND (UMG),19788,0.02,1138,615,18036,1,1,0,DIAMONDS
2/17/2023,19,19,RIHANNA,WESTBURY ROAD/ROC NATION/DEF JAM (UMG),19776,0.0,632,1342,17802,0,1,1,UNAPOLOGETIC
2/17/2023,20,18,LUKE COMBS,RIVER HOUSE/COLUMBIA NASHVILLE (SME),19542,0.0,1523,461,17558,-2,1,0,GROWIN' UP
2/17/2023,21,17,BAILEY ZIMMERMAN,WARNER NASHVILLE (WMG),18861,-0.04,762,399,17701,-4,1,0,LEAVE THE LIGHT ON
2/17/2023,22,21,LIL BABY,QUALITY CONTROL/MOTOWN (UMG),18320,-0.01,30,32,18258,-1,1,0,MY TURN
2/17/2023,23,20,DRAKE,OVO/REPUBLIC (UMG),18158,-0.03,51,42,18065,-3,1,0,CERTIFIED LOVER BOY
2/17/2023,24,14,SAM SMITH,CAPITOL (UMG),18155,-0.22,2129,809,15217,-10,1,0,GLORIA
2/17/2023,25,40,EMINEM,SHADY/AFTERMATH/INTERSCOPE (UMG),17843,0.25,294,286,17263,15,1,0,CURTAIN CALL
2/17/2023,26,15,HARDY,BIG LOUD (STEM),17787,-0.15,2224,529,15035,-11,1,0,THE MOCKINGBIRD &amp; THE CROW
2/17/2023,27,27,RIHANNA,WESTBURY ROAD/ROC NATION/DEF JAM (UMG),17603,0.0,1382,1297,14924,0,1,1,LOUD
2/17/2023,28,28,POST MALONE,MERCURY/REPUBLIC (UMG),17162,0.0,7558,110,9493,0,1,0,TWELVE CARAT TOOTHACHE
2/17/2023,29,26,TAYLOR SWIFT,REPUBLIC (UMG),17073,0.05,3003,145,13925,-3,1,0,LOVER
2/17/2023,30,23,OLIVIA RODRIGO,GEFFEN (UMG),16969,-0.07,1980,80,14909,-7,1,0,SOUR
2/17/2023,31,38,EMINEM,SHADY/AFTERMATH/INTERSCOPE (UMG),16936,0.15,272,202,16462,7,1,0,CURTAIN CALL 2
2/17/2023,32,22,SZA,TDE/RCA (SME),16508,-0.09,1514,27,14967,-10,1,0,CTRL
2/17/2023,33,27,POST MALONE,REPUBLIC (UMG),16445,0.03,429,135,15881,-6,1,0,HOLLYWOOD'S BLEEDING
2/17/2023,34,30,LUKE COMBS,RIVER HOUSE/COLUMBIA NASHVILLE (SME),16232,0.06,761,202,15269,-4,1,0,THIS ONE'S FOR YOU
2/17/2023,35,31,FLEETWOOD MAC,WARNER (WMG),16038,0.05,4941,254,10843,-4,1,0,RUMOURS
2/17/2023,36,29,KENDRICK LAMAR,TDE/AFTERMATH/INTERSCOPE (UMG),15836,0.03,1931,36,13869,-7,1,0,GOOD KID M.A.A.D CITY
2/17/2023,37,34,KENDRICK LAMAR,TDE/AFTERMATH/INTERSCOPE (UMG),15637,0.04,484,45,15107,-3,1,0,DAMN.
2/17/2023,38,24,TAYLOR SWIFT,REPUBLIC (UMG),15545,-0.07,3927,67,11551,-14,1,0,FOLKLORE
2/17/2023,39,28,MORGAN WALLEN,BIG LOUD (STEM),15408,-0.02,753,206,14450,-11,1,0,IF I KNOW ME
2/17/2023,40,40,CHRIS STAPLETON,MERCURY NASHVILLE (UMG),15330,0.0,3229,577,11523,0,1,0,TRAVELLER
2/17/2023,41,36,QUEEN,HOLLYWOOD (UMG),15198,0.02,2498,330,12370,-5,1,0,GREATEST HITS 1
2/17/2023,42,37,NICKI MINAJ,REPUBLIC (UMG),15172,0.03,280,144,14748,-5,1,0,QUEEN RADIO: VOLUME 1
2/17/2023,43,32,JUICE WRLD,GRADE A/INTERSCOPE (UMG),15063,0.0,315,32,14716,-11,1,0,GOODBYE &amp; GOOD RIDDANCE
2/17/2023,44,41,DRAKE,YMCMB/REPUBLIC (UMG),15036,0.07,128,43,14865,-3,1,0,TAKE CARE
2/17/2023,45,39,LUKE COMBS,RIVER HOUSE/COLUMBIA NASHVILLE (SME),14969,0.05,464,221,14284,-6,1,0,WHAT YOU SEE IS WHAT YOU GET
2/17/2023,46,33,TAYLOR SWIFT,BIG MACHINE/BMLG (UMG),14651,-0.02,293,137,14222,-13,1,0,1989
2/17/2023,47,43,DRAKE,YMCMB/REPUBLIC (UMG),14209,0.02,57,50,14102,-4,1,0,SCORPION
2/17/2023,48,48,LIZZO,NICE LIFE/ATLANTIC (WMG),14045,0.0,2080,492,11473,0,1,0,SPECIAL
2/17/2023,49,49,RIHANNA,WESTBURY ROAD/ROC NATION/DEF JAM (UMG),13825,0.0,362,1128,12334,0,1,1,TALK THAT TALK
2/17/2023,50,25,TAYLOR SWIFT,REPUBLIC (UMG),13715,-0.17,2864,91,10759,-25,1,0,RED (TAYLOR'S VERSION)
2/9/2024,1,1,MORGAN WALLEN,BIG LOUD/MERCURY/REPUBLIC (UMG),64934,0.01,1803,674,62458,0,0,0,ONE THING AT A TIME
2/9/2024,2,2,TOBY KEITH,SHOW DOG (UMG),62725,0.0,10508,9331,42887,0,0,0,35 BIGGEST HITS
2/9/2024,3,9,TAYLOR SWIFT,REPUBLIC (UMG),52442,0.4,11544,965,39933,6,0,0,MIDNIGHTS
2/9/2024,4,6,SZA,TDE/RCA (SME),52376,0.29,3182,586,48608,2,0,0,SOS
2/9/2024,5,2,21 SAVAGE,SLAUGHTER GANG/EPIC (SME),51449,-0.12,226,221,51002,-3,0,0,AMERICAN DREAM
2/9/2024,6,4,NOAH KAHAN,MERCURY/REPUBLIC (UMG),50395,0.1,4781,514,45100,-2,0,0,STICK SEASON
2/9/2024,7,5,TAYLOR SWIFT,REPUBLIC (UMG),49404,0.11,11375,686,37343,-2,0,0,1989 (TAYLOR'S VERSION)
2/9/2024,8,3,DRAKE,OVO/REPUBLIC (UMG),48633,-0.01,63,136,48434,-5,0,0,FOR ALL THE DOGS
2/9/2024,9,8,TAYLOR SWIFT,REPUBLIC (UMG),46472,0.17,10873,827,34773,-1,0,0,LOVER
2/9/2024,10,7,ZACH BRYAN,WARNER (WMG),42730,0.06,4097,614,38019,-3,0,0,ZACH BRYAN
2/9/2024,11,10,MORGAN WALLEN,BIG LOUD/MERCURY/REPUBLIC (UMG),35643,-0.02,425,204,35015,-1,0,0,DANGEROUS: THE DOUBLE ALBUM
2/9/2024,12,12,TRAVIS SCOTT,CACTUS JACK/EPIC (SME),35311,0.1,2499,99,32713,0,0,0,UTOPIA
2/9/2024,13,13,HAZBIN HOTEL,A24 (SC DISTRIBUTION),33181,0.0,1941,812,30428,0,0,0,SOUNDTRACK
2/9/2024,14,14,TAYLOR SWIFT,REPUBLIC (UMG),32980,0.19,5728,296,26956,0,0,0,FOLKLORE
2/9/2024,15,15,TAYLOR SWIFT,BIG MACHINE/BMLG (UMG),30355,0.16,2101,363,27891,0,0,0,REPUTATION
2/9/2024,16,17,OLIVIA RODRIGO,GEFFEN (UMG),29008,0.13,4040,656,24313,1,0,0,GUTS
2/9/2024,17,13,ZACH BRYAN,WARNER (WMG),28216,0.01,1070,261,26885,-4,0,0,AMERICAN HEARTBREAK
2/9/2024,18,11,NICKI MINAJ,REPUBLIC (UMG),26959,-0.24,1262,401,25296,-7,0,0,PINK FRIDAY 2
2/9/2024,19,21,TATE MCRAE,RCA (SME),25666,0.1,231,230,25206,2,0,0,THINK LATER
2/9/2024,20,16,PESO PLUMA,DOUBLE P/PRAJIN PARLAY (THE ORCHARD),25087,-0.03,36,48,25002,-4,0,0,GENESIS
2/9/2024,21,26,LUKE COMBS,RIVER HOUSE/COLUMBIA NASHVILLE (SME),24271,0.22,1426,2197,20648,5,0,0,GETTIN' OLD
2/9/2024,22,18,FUERZA REGIDA,RANCHO HUMILDE/STREET MOB (SME),23646,-0.03,16,44,23585,-4,0,0,PA LAS BABY'S Y BELIKEADA
2/9/2024,23,24,TAYLOR SWIFT,REPUBLIC (UMG),23373,0.11,5412,257,17704,1,0,0,SPEAK NOW (TAYLOR'S VERSION)
2/9/2024,24,25,DRAKE,YMCMB/REPUBLIC (UMG),22726,0.08,3235,33,19459,1,0,0,TAKE CARE
2/9/2024,25,20,BAD BUNNY,RIMAS (THE ORCHARD),22712,-0.04,72,64,22576,-5,0,0,NADIE SABE LO QUE VA A PASAR MANANA
2/9/2024,26,32,TAYLOR SWIFT,REPUBLIC (UMG),21819,0.15,5770,169,15879,6,0,0,EVERMORE
